,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1723974435,,,,,,,,,,0.23439592633928572,0.1450267317108295,0.15797846062147977,0.1492048116079429,0.13227149037538402,0.15972668084090716,,,,,,,,,
1724081489,,,,,,,,,,,,,,,,0.15500405330244416,0.16825390349572536,,,,,,,
1724968210,0.18683300247609289,0.1249993062670765,,0.13798265134050547,0.14946977459016395,0.16184330174180328,0.1559093237704918,0.9998013522455601,,,,,,,,,,,,,,0.25545548902834697,0.20790209827527323,0.1251114508623634
1723102578,,,,,,,,0.23584387138064972,0.12918485997086865,0.15121455133298023,0.1539148018185028,0.12719555526129944,0.19664842278719397,,,,,,,,,,,
1723933157,0.21193375126008066,0.21945894537250385,0.1992516896081349,0.20440980722766258,1.0,,,,,,,,,,,,,,,,,,0.35327567214301714,0.21086762052771377
1722988272,0.15369759648224043,0.15373194745119426,0.16807486571322153,0.17953889827637493,,,,,,,,,,,,,,,,,,,,0.21259375722997093
1723485086,,,,,,,,,,,,,,,,,,0.16796354304599223,0.1657233175149032,,,,,
1722544889,,,,,,,,,,,,,,,,,,,,,0.18758035326760913,0.16463187312142738,,
1723239434,,,,,,,,,,,,,,,,,,,,,,0.17953648408498143,0.14682503141739534,
1723268939,,,,,,0.3550248685178147,0.16183347414562402,,,,,,,,,,,,,,,,,
1724200218,0.1901476984076161,0.17344703438069217,0.1696321080942623,0.18886336711764157,,,,,,,,,,,,,,,,,,,,
1722969855,,,,,,,,,,,,,,,,,,,0.15960953376016065,0.14810832989465172,,,,
1722557473,0.24655111403692337,0.18726598346044146,0.22962646484375,0.24540000794425842,0.2608980693514385,0.248178794901207,,,,,,,,,,,,,,,,,,
1724144474,,,,,,,,,,0.1850208186205273,0.9136626335187147,,,,,,,,,,,,,
1723235405,,,,,,,,,,,,,,,,,,,,,0.17463370496620875,0.47119277612933896,,
1723157780,0.1508716117257734,0.15068082226114932,0.16920367637135333,,,,,,,,,,,,,,,,,,,,0.16325322740737375,0.15317195725265612
1722670228,,,,,,,,0.28171979318151774,0.15979551318333554,0.15711502728797594,0.13772789901176627,0.14524075544933238,0.2796018248446589,,,,,,,,,,,
1723417283,0.21115672304666844,0.18859754831686276,0.1916294495306716,0.20527764637592544,0.3545277434641063,0.8300410713990614,,,,,,,,,,,,,,,,,,0.19557181065325885
1725009869,,,,,,,,,,0.18858818679559428,0.17558449667008197,0.13083286639771174,0.17739319181181695,0.20187854871072405,,,,,,,,,,
1724338872,,,,,,,,,,,,,,,,0.1650589791571797,0.1937614732752732,,,,,,,
1724071271,,,,,,,,,,,,,0.20568634482443537,0.152244732092981,,,,,,,,,,
1722651130,,,0.17106549819188427,0.1681807635688684,0.18703651200343488,0.1977861999834656,,,,,,,,,,,,,,,,,,
1724075472,,,,,,,,,,,,,,0.1560413653678917,0.16352949163610356,,,,,,,,,
1723965394,,,,,,,,0.1973039324516769,0.17458344715014143,,,,,,,,,,,,,,,
1723274476,,,,,,,,0.22369854170666922,0.20166434401801717,0.16284734723022273,0.17377815513526199,0.19844932575684843,,,,,,,,,,,,
1724570472,,,,,,,,0.1479622972509585,0.14318533281621826,0.14243716638848491,0.15452448997719462,,,,,,,,,,,,,
1722742884,,,,0.43778221806195594,0.16806558953106332,0.18501514930288873,0.22029955371689242,,,,,,,,,,,,,,,,,
1724523738,,,,,,,,,,,,,,,,,,,0.1570439325739798,0.1812569685300023,,,,
