,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1736025731,0.21387183533844525,,,,,,,,,,,,,,,,,,,,,0.18278358011634055,0.1664009480213291,0.17026024624592367
1737558077,,,,,,,,,,,,,,,,0.16611082212029266,0.1510279506799506,0.1664650086318608,,,,,,
1737645973,,,,,,,,,,,,,,,,0.1659245481329449,0.15236275020965748,0.15944079382944915,0.3228194242143362,,,,,
1736056995,,,,,,,0.18938026303150615,0.16755942089310108,0.1605333884438649,,,,,,,,,,,,,,,
1737786497,,,,,,,0.26690021452356555,0.13465413411458332,0.22183577740778687,0.10106944266564208,0.12007340227971311,0.11879221098019126,0.15036678904826958,,,,,,,,,,,
1738188256,0.1771966459132073,0.1829168310624339,0.19085448702323507,0.21747623405274988,,,,,,,,,,,,,,,,,,,0.24720556459875728,0.1769255865572118
1737875417,,,,,,,,0.22225006937329234,0.14221210083674862,0.14787449570952868,0.14426112107240438,0.14482816769125684,0.14657980330003414,0.2017025806864754,,,,,,,,,,
1737056773,,,,,,,,,,,,,,,,,,,,0.19105677646478667,0.15276284427966103,0.15893949027598825,,
1737810974,,,,,,,,,,,,,,0.1800810333418716,0.14723609688069217,0.15577055717426572,,,,,,,,
1735802773,,,,,,,,0.1731541626041116,0.15325151803567888,0.15556136248457605,0.1832722745075357,,,,,,,,,,,,,
1737726495,,,,,,,,,,,,,,0.22715739749966948,0.15294649718237704,0.15214193913328486,0.1761270836087608,,,,,,,
1737088272,,,,,0.18788109864167424,0.16201691172300364,0.171453597947774,,,,,,,,,,,,,,,,,
1736035573,0.18875225902875864,0.17019038100542125,0.18355746119831792,,,,,,,,,,,,,,,,,,,,,
1737424638,,0.21396567134533898,0.1406388484286723,0.12765665000441384,0.16357214976165255,0.15395054014389123,0.1601119966381238,,,,,,,,,,,,,,,,,
