,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1726920975,,,,,,,,,,,,,0.29412976597168883,0.2772549568172363,0.2827899053721256,,,,,,,,,
1726352113,0.25415662647491405,0.265341417301527,0.27053866898301165,0.32344133446671736,,,,,,,,,,,,,,,,,,,0.3314608052948176,0.3114799027465627
1725701901,,,,,,,,,,0.3607434527449101,0.27384356615216815,0.321077869885312,0.3008348421594064,0.26666100318945,0.27194456264873085,0.4298017593617795,,,,,,,,
1726137080,,,,,,,,,,,0.3312744968220339,0.27348329360875706,0.2703796455685028,0.26371016507768363,0.3695987909751648,,,,,,,,,
1727011095,,,,,,,,,,,,,,0.32097023799687113,0.29113510026936806,0.3256430190593301,,,,,,,,
1726374394,,,,,0.33168032528672,0.2873277687848945,,,,,,,,,,,,,,,,,,
1727555859,0.27687607006848436,0.26753916417317375,,,,,,,,,,,,,,,,,,,0.35344857070852537,0.2933918895809332,0.27084900933659756,0.26305918578789045
1727610136,,,,,,,,,,,,0.34043761300723246,0.2741616046760326,0.30518048780121926,0.7414583283330133,,,,,,,,,
1727528122,,,,,,,,,,,,,0.37970525113607273,0.26853724888392855,0.2803253408218126,0.27460719152692437,0.31709919018150495,,,,,,,
1726263675,0.30683815813392384,0.28261421804765996,0.3656724337734664,0.8119944184624537,,,,,,,,,,,,,,,,,,0.35866375161125064,0.3265137364283117,0.27262229495802487
1726521676,0.23045816325687468,0.2906557144657258,0.29425759560087256,0.3806040020987573,,,,,,,,,,,,,,,,,,0.2935725300353649,0.31053832814152565,0.27261103686045746
1727052989,0.2586133762560804,0.2817877177472692,0.2614728030093926,0.3121818754733636,,,,,,,,,,,,,,,,,,,,
1726438340,0.269292712602459,0.27007098755549863,0.2860740586577869,0.2836568974840619,,,,,,,,,,,,,,,,,,,0.31865697308316254,0.3089942740351776
1727144550,,,0.2438821406291314,0.2772321954219824,0.288114478132953,,,,,,,,,,,,,,,,,,,
1726310553,,,,,,,,,,,0.3130652339618588,0.34585318378409,,,,,,,,,,,,
1725976391,,,,,,,,,,,,,,0.4191028980676505,0.30302360054579436,0.3347557768749004,,,,,,,,
1727062437,,,,0.30956053687435997,0.26083931871639787,0.2669208016813076,0.3704175817252304,,,,,,,,,,,,,,,,,
1725231069,0.3080447370453743,0.28147447144244353,0.3042327777409958,0.26913279043079097,0.30354721155543785,,,,,,,,,,,,,,,,,,0.43714708576094635,0.2731595658986582
1726571262,,,,,,,,,,,,0.3141962793531277,,,,,,,,,,,,
1725800355,,,,,,,,,,,,,,0.32899946867091295,0.3617401629203524,,,,,,,,,
1726090883,0.29006128863558744,0.29541474556010927,0.2902642588797814,0.35165001707650273,,,,,,,,,,,,,,,,,,0.4070831465590847,0.3165232640667691,0.29386302510245904
1725794673,,,,,,,,,,,,0.3263684446456747,,,,,,,,,,,,
1726610473,0.25548136369447694,0.2609302799441116,0.24860139241488896,0.3699953074393021,,,,,,,,,,,,,,,,,,,0.29985783909720193,0.30705874614169343
1725663139,0.28094063020033283,0.2699156746031746,0.2794577352950589,0.27608360685083844,0.3665687103974654,,,,,,,,,,,,,,,,,,0.4112392193100358,0.26857831401209675
1725746474,0.2787975055403546,0.26884643117159496,0.2934378175203213,0.32197110615079366,,,,,,,,,,,,,,,,,,,0.3632164958557348,0.30038654973918333
1725574098,0.28792083594989426,0.2873238985655738,0.3035312598121034,0.3016620153853781,,,,,,,,,,,,,,,,,,,0.3088508658406597,0.30642641129032255
1726914989,,,,,,,,,,,0.32477887084773427,0.3241523112241088,,,,,,,,,,,,
1725166893,,,,,,0.28605525163446527,0.30397119650009313,,,,,,,,,,,,,,,,,
1727469498,0.2829380330341142,0.28963953693036354,,,,,,,,,,,,,,,,,,,0.41170989943356373,0.3031836912562404,0.2728400117607527,0.2689259362599206
1725197055,,,,,,,,,,,,,,0.3398848447063324,0.2816268719746793,0.3716302288261703,,,,,,,,
1727317588,,,0.2782310563426907,0.26202842238259183,0.26130908111169965,0.6162372826182909,,,,,,,,,,,,,,,,,,
1725394274,,,,,,,,,,,,,,,,,,,,,0.30197148611652236,,,
1726955175,0.2810002303262163,0.2843653557352261,0.2984511336594394,0.3218856642070994,,,,,,,,,,,,,,,,,,0.3047525697382337,0.29911489663207297,0.3110805630494778
1727493389,,,,0.2579630679696834,0.2599681212930961,0.2836464189958157,,,,,,,,,,,,,,,,,,
1726698732,0.2854481057769579,0.28717977767935415,0.2961844216307167,0.2915856873460591,0.7000914350160725,,,,,,,,,,,,,,,,,,0.3530083375949737,0.3110253535258986
1726870344,0.286853694394638,0.30068935706967215,0.2592079037525615,0.2854836652578552,0.35074322809938524,,,,,,,,,,,,,,,,,,0.29897354209357924,0.3418320419228142
1725205876,,,,,,,,,,,,,,,,0.35368417858403955,0.34131127423934793,0.3219364301449345,,,,,,
1726494315,,,,,,,,,,,,,,0.469230044247422,0.28836257167999735,0.3123981832890584,,,,,,,,
1726179739,0.27320505643508725,0.28070999863663404,0.285139182104376,0.39171209928746914,,,,,,,,,,,,,,,,,,,0.4314477913471708,0.293068781811872
1726004778,0.2756469084462668,0.2938382530546829,0.30364189987732565,,,,,,,,,,,,,,,,,,,0.4077336216028638,0.29952421829339565,0.2679131869612069
1726076649,,,,,,,,,,,,,,,,,,0.3351380143647721,0.2952240163417215,,,,,
1727644460,0.30841627614167305,0.29038965993823607,0.49304357562217316,,,,,,,,,,,,,,,,,,,0.3142826890921019,0.29831096690188175,0.28388030583957374
1727418990,,,,,,,0.33238282750096004,0.3510089824320185,,,,,,,,,,,,,,,,
