,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1734169603,,,,,,,,,,0.3425205338141641,0.28168265268977216,,,,,,,,,,,,,
1733517195,0.279641780332138,0.2792010642574567,,,,,,,,,,,,,,,,,,,0.29923374530396174,0.6225534441171449,0.28198594390368853,0.2876055941555669
1734271314,,,,,,,,,,,,,,,0.17868244366819805,0.289817257320862,0.3118576170842147,0.2770908043032787,0.2861399650069408,0.31926144297825226,,,,
1733984301,,,,,,,0.3712704969675436,0.35142076674874406,0.32934294024325755,0.32441198388336195,0.3108727142963379,0.32081064499603384,0.3966590347437974,,,,,,,,,,,
1733143996,,,,,,,,,,,,,0.2851884476141863,0.2763480757051573,0.2812466768517468,0.2701342463276996,0.27666048386542375,,,,,,,
1733654477,,,,,,,,,,,0.3274293735126917,0.299350542041248,0.33167127491241405,0.31546044069771284,0.3299055352657324,0.3075878802964701,0.2934449468700423,0.318753227665587,0.5005339849947118,,,,,
1734291132,0.29293285835867267,,,,,,,,,,,,,,,,,,,0.3085060866026573,0.2759345512047197,0.2723327346228847,0.28075717419685353,0.28197950406530936
1733542875,,,,0.40828562585382516,0.2790521740522541,0.2935286991974044,0.31388841305925547,0.2780966903603142,0.282434468920765,0.9510005763319672,,,,,,,,,,,,,,
1734156084,,,,,,,0.34279442855297837,,,,,,,,,,,,,,,,,
1733410273,,,,,,,,,,,,,,,0.38997901903126825,0.28560148202348773,0.2948894846306984,0.2809075467562829,0.2779499778546902,0.28877357885708893,,,,
1733087000,0.2764375473726987,0.27935178167007596,0.38260602923180886,,,,,,,,,,,,,,,,,,,0.311419973813742,0.27396533459964933,0.2820793076052016
1733395157,,,,,,,,,,,0.4017362784993194,0.31516995023253175,0.34538438338910316,0.32367278874269007,0.455094519198049,,,,,,,,,
1733171837,0.3377637545844676,,,,,,,,,,,,,,,,,,,,0.3803231517978675,0.3993602127287508,0.3021188984044162,0.2943944938338123
1733701246,0.2871937676962145,0.2906106304328067,0.2895079522794377,0.920996429427221,,,,,,,,,,,,,,,,,,,,0.42073018574828136
1734094113,,,,,,,,,,,,,0.35469691875853826,0.3174929025785519,0.31038144637978143,0.29588346887807376,0.2982719112875683,0.3480927236310337,,,,,,
1733456172,,,,0.33987482512855416,0.302370793042007,0.2910079448351482,0.3183938618940941,0.2834085989488808,0.2796108608165079,0.37235374012212646,,,,,,,,,,,,,,
1733860878,0.27948933731758835,0.2906586229852044,,,,,,,,,,,,,,,,,,,0.35019349988399257,0.2918292020689324,0.28257540982622886,0.3089663363455261
1733848275,,,,,,,,,,,,,,,,,0.3372408523128531,0.28352552855755647,0.2913365756679614,0.2720071623778837,,,,
1733799342,,,0.2897899056523224,0.2795046213285519,0.27538987790300545,0.2965087090163934,0.28161765176741804,0.30090263102658243,,,,,,,,,,,,,,,,
1733765170,,,,,,,,,,,,,,,,,,0.33328744023224044,0.3016628644766052,0.30107904819842896,0.2934307627860314,0.7248536490351776,,
1733780956,0.276329125576332,0.27868324154713114,0.31615403805925546,,,,,,,,,,,,,,,,,,,0.3683806939463798,0.2940267994364754,0.28275331924521857
1734180579,,,,,,,,,,,,,0.3671724461677023,0.3092808425394963,0.323000680650119,0.2975667791099286,0.2823148843411224,0.3932813257425524,,,,,,
1733265967,0.29421552237817794,0.29013123949810055,0.2864566163108197,0.2972246732996055,0.3324162007400034,,,,,,,,,,,,,,,,,,0.3957767809851695,0.28545221521588254
1733820137,,,,,,,,,0.35706705729166666,0.25029163464822407,0.24131775902920083,0.23187422622096995,0.3283561064506489,0.31029721119364756,0.31878306348901414,,,,,,,,,
1733481494,,,,,,,,,,,0.47783040364583335,0.30578020940061473,0.3051724860186134,0.34170252732240436,0.34212210233094265,0.3305071187670765,0.32169540321892076,0.33547309917178963,,,,,,
1734033317,0.2684456956884585,0.26772009925028645,,,,,,,,,,,,,,,,,,0.3535361529531333,0.2817487130651772,0.29322374849203464,0.2770247791760312,0.270932870236482
1733938276,,,,,,,,,,,,,,,,,,0.40070795444842894,0.289020662568306,0.293879061005806,0.2755305189122268,0.278260664809597,0.9329048198428962,
1733430203,0.2960129453033679,0.2834858486904588,0.31458197303294855,,,,,,,,,,,,,,,,,,0.2984266841850526,0.3027463323257598,0.28949222174532435,0.27779033756757743
1734161776,,,,,,,,0.3859694538893112,0.30936002363167636,0.2989001019425899,,,,,,,,,,,,,,
1733933771,,,,,,,,,,,,,,,,,0.3113750423469725,0.3200340170131544,,,,,,
1733185174,0.3113640593097777,0.2863499543916364,0.29763815730395493,0.31126172111312767,0.32777599558567755,,,,,,,,,,,,,,,,,,,
1733588772,,,,,,,,,,,,,,,,,0.42164105879825486,0.2847940413678279,0.29484598612671864,0.2771565453959545,0.28869969747735985,0.27971006783778424,0.29995169690860213,
1734059053,,,,0.33409660738779084,0.30900838883196724,0.28686216163736117,0.3480329314846642,0.27539900401986384,0.26967858217516083,,,,,,,,,,,,,,,
1733958486,0.27426609339882996,0.27229107191548785,0.27670549849616605,0.27743107772012165,0.43948953306782124,,,,,,,,,,,,,,,,,,,0.3366590252759783
1733648172,,,,,,,,,0.39198937297560815,0.31484464858209943,0.3323299946575679,,,,,,,,,,,,,
