,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1725026235,,,,,,,,,,,,,,0.28721941664231443,0.28439026770711573,0.26804028467757646,0.281566093856541,0.37500599293176506,,,,,,
1723350692,,,,,0.3137345540114567,0.2738281500016001,,,,,,,,,,,,,,,,,,
1724448314,0.27340672098096247,0.2827016232317557,0.27571499248083026,0.27668788835272345,0.23394860385818791,,,,,,,,,,,,,,,,,0.3501261629924643,0.2774567182955447,0.26635323882039924
1724886754,0.32631905691964286,0.365639553317776,0.5057562018060064,0.2768280108563312,0.35042807046469154,0.4329272778003247,,,,,,,,,,,,,,,,,,0.3476593572443182
1724151860,,,,,,,,,,,,,0.3264429834165124,0.31366288794941893,,,,,,,,,,
1723725465,,,,,,,,,0.3562473174495909,0.2997416903720412,0.28408733927527763,0.28592688394944477,0.3268670978914012,0.4356182194257744,,,,,,,,,,
1722932247,,,,,,,,,,,,,0.4358976724510369,0.2905222684251792,0.29211775803651435,0.2959567662330389,0.2578901049667179,0.33722520741327444,,,,,,
1723812004,,,,,,,,,,,,,,,,,,,,0.3254663913080601,0.34711511290820973,,,
1723059687,,,,,,,,,,0.41473636237032435,0.29087329287058006,0.2902298232256356,0.2977099152770675,0.29034463067559174,0.31429944910688196,,,,,,,,,
1722850296,,,,,,,,,,,0.31037222509736084,0.27299899212605866,0.290278166709203,0.3103022617494707,0.28510641754575017,0.2931899239781836,,,,,,,,
1724667073,,,,,,0.3090557413047316,0.2680568613170904,0.3595369558100871,,,,,,,,,,,,,,,,
1724046391,0.26780814593731095,0.2607904839212795,0.28898299552423623,0.2756312455494429,,,,,,,,,,,,,,,,,,,0.32194890681715066,0.33424479166666665
1724798353,0.33261736824927285,0.4556261567953464,0.289822602335074,0.4764980370628966,0.2858537872653358,0.6289711906316102,,,,,,,,,,,,,,,,,,0.3538220853921536
1724022980,,,,,,,,,,,,0.31197744954857437,0.28927546137542964,,,,,,,,,,,
1724499088,,,,,,,,,,,,,,0.2985717805714156,0.2986183267368456,,,,,,,,,
1723295179,,,,,,,,,,,,,,,0.3116029826728583,0.33516688100825337,,,,,,,,
1722869357,0.33906089989759347,0.2752670420906938,0.2830713165642601,0.29477596566180236,0.3542024189548131,,,,,,,,,,,,,,,,,,,0.32092903945852536
1723850596,,,,,,,,,,,,,,0.29333514844950076,0.26900574970131425,0.2901460693484383,0.25486034439537464,0.7425408976174476,,,,,,
1723729875,,,,,,,,,,,,,,,,,,,,0.29279160866295445,0.3098152567478604,,,
1723146395,,,,,,,,,,,,,,0.3130530905263735,0.3116646281186075,0.27969285083193307,0.3132032562737434,0.29143104932239916,0.937293814609512,,,,,
1722952159,,,,,,,,,,,,,,,,,,,,0.3421981588343393,,,,
1724008593,,,,,,,,,,0.35468225827108674,0.26657304284687333,0.29208520882221706,0.26649848377181384,0.277789658456174,0.6547766352128503,,,,,,,,,
1723369587,,,,,,,,,,,,,,,,,,,,0.34341104216539425,,,,
1722538889,,,0.2977064407122056,0.27176856818836403,0.31659153685835895,0.28146677637368794,0.2932188076703576,,,,,,,,,,,,,,,,,
1724379555,,,,,,,,,0.32743053055395543,0.34969536859882844,,,,,,,,,,,,,,
1722760472,,,,,,,,,,,,,,,,,,,,,0.30802942929025423,0.3086967856197034,,
1724963668,,,,,0.3077713002420034,0.29628554424452863,0.3033194247159091,,0.31666439788510103,0.28467763573232324,0.2967139165088384,0.29128985164141413,,0.3262845249368687,0.2854012455281987,0.31447038746843436,,,,,,,,
1723177583,,,,,,,0.30046630484351,0.29928254158266127,0.2756561419930876,0.3178318662394393,0.3015176971326165,0.29006138892889144,0.3134723122279826,,,,,,,,,,,
1723789277,,,,,,,,,,,,,,,,0.3364582833301331,0.27734634391601065,0.25215239965834,,,,,,
1723909876,,,,,,,,,,,,0.31551693775614753,0.29354816374231557,0.2825871968920765,0.28610332885075135,0.2763243094689208,0.24109411465448544,,,,,,,
1724583675,0.30874885869744845,0.27933261171337914,0.27940662854062004,0.30603134502247487,0.3051514016159329,,,,,,,,,,,,,,,,,,,0.3590216868141856
1723764708,,,,,,,,,,,,,,0.34812346741603895,0.3434182722016243,,,,,,,,,
1724331674,,,,,,,0.3380572206935709,0.3354986058206258,,,,,,,,,,,,,,,,
1724913862,0.3032727671477754,0.27797644663665255,0.2805444887667726,0.29207540221133477,0.8614444021451271,,,,,,,,,,,,,,,,,,,0.30476236979166665
1724109080,,,,,,,,,,,,,,,,,,,,,0.2851388322185953,0.31052237343189965,,
1723149075,,,,,,,,0.34282762013435525,0.3336440954096062,,,,,,,,,,,,,,,
1723362379,0.26995119855703553,0.2788113820227118,0.31195115052937156,0.2948363590761612,,,,,,,,,,,,,,,,,,,0.38420551571038253,0.3045463920551571
1725056837,,,,,,,,,,,,,,,0.36292086443532384,0.29355882526481697,0.3134117692907346,,,,,,,
1723387076,,,,,,,,,,,,,,,,0.36977971590181774,0.2987522201420891,0.368373044624856,0.27747802942721667,,,,,
1722873075,,,,,,,,,,,,,,,0.2983594000016001,0.25288187491618513,,,,,,,,
1723904179,,,,,,,,,,,0.3184013968667811,0.28607271195572764,0.2408060150770748,0.28661481544053186,0.32844505109402394,0.2689465966996639,0.6084652158825249,,,,,,,
1723544179,,,,,,,,,,,,,,,,,,,,,,0.324797843311972,0.292711675854947,
1723411873,,,,,,,,,,,,,,,0.2682081450882348,0.2879040734242585,,,,,,,,
1724250674,0.3134714865819209,0.2929642947784251,0.28711829923640536,0.2759608657750706,0.2957657233918903,,,,,,,,,,,,,,,,,,,0.34727134920109465
1724281396,,,,0.2996164444741855,,,,,,,,,,,,,,,,,,,,
1723347094,,,,,,,,,,0.32575916108630953,0.2799728682635689,0.2901645830333141,0.2841799750184012,0.28883673555107525,,,,,,,,,,
1723885637,,,,,,,,,,,,,,0.41356525358606555,0.34940355644851434,0.2861668163999719,,,,,,,,
